url,title,content,reply
https://cafe.naver.com/cjcjmommy?iframe_url=%2FArticleRead.nhn%3Fclubid%3D27069107%26articleid%3D1774272%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjoxNzc0MjcyLCJjYWZlVXJsIjoiY2pjam1vbW15IiwiaXNzdWVkQXQiOjE3NDQzNTgzNDMzNzd9.SYq11EW6rTZdLL55Lp3FbHhnpJpHI0_dd2pei1lHjMA%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,아이돌봄 서비스 이용해보신분!!,"10월에 복직인데 아가가 이제 7개월차라어린이집을 일찍 보낼까 고민하다가내년 3월까지는 4시간 정도만 일하게 될 것 같아돌봄으로 마음을 돌렸어요.남편 교대근무 하고있고 저는 육아휴직중인데지금 돌봄 신청이 가능할까요?바로 완전하게 안맡기고 1-2달 정도 미리 신청해서돌봄분이랑 적응하고 복직하고싶은데 ㅜㅜ돌봄 이용 시간은 수시로 변경가능한지,육휴 사용중에도 신청 가능한지,돌봄선생님이 마음에 안들면 변경 가능한지 궁금합니다!",첫째때 사용해봤는데 보통 돌봄시간을 표로 해서 신청을했어요 한달 스케줄을요! 그리고 지금 쉬고 계시면 돌봄배정 대기순번 엄청 오래걸릴거에요ㅠㅠ 선생님 맘에 안들면 변경도 가능하구요
https://cafe.naver.com/cjsam?iframe_url=%2FArticleRead.nhn%3Fclubid%3D20479493%26articleid%3D4826441%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo0ODI2NDQxLCJjYWZlVXJsIjoiY2pzYW0iLCJpc3N1ZWRBdCI6MTc0NDM1ODM0MzM3OX0.ceTuTELW1xEZzyrilMEMPKqk6xg7xXZAoWLrkGI6ih0%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,순천 아이돌봄 서비스,맞벌이인데 퇴근이 늦어지는 날이 많아서 그러는데아이 하원후 한시간정도 봐주는 서비스 있을까요?돌봄 신청은 어디서 하는건가요ㅠㅠ,아이돌봄서비스 최소 이용시간이 2시간부터 가능해요
https://cafe.naver.com/imsanbu?iframe_url=%2FArticleRead.nhn%3Fclubid%3D10094499%26articleid%3D74532379%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo3NDUzMjM3OSwiY2FmZVVybCI6Imltc2FuYnUiLCJpc3N1ZWRBdCI6MTc0NDM1ODM0MzM4MX0.DItJOCf2IvYabIv6j1rKXwNd2L4qo9vi6XZ2H5clgAc%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,아침일찍 등원 vs 아이돌봄서비스,돌아기 엄마입니다.초여름쯤 복직예정입니다.​아침 7:40엔 어린이집 데려다 줘야하는 상황이에요.보통은 8시에 등원 많이 한다고 하더라고요ㅠㅠ원장님은 7:30부터는 언제든 와도 된다고 하신 상황이긴 합니다.​아이돌봄서비스 7시30분~9시30분 두시간 써서등원 시간을 늦츄는게 나을까요?남들보다 20분 먼저 가서 놀아도 컨디션이 될까요?아이돌봄서비스를 신청하는게....돈이 부담은 되는데아이한테 그만큼 좋을까요~??,"일찍 오는 아이들이 보통 8시에 등원하는거고, 9시쯤 많이 등원해요! 20분 일찍 등원하는게 아니라 1시간 20분 일찍 등원하는거에요 ㅠㅠ 저라면 돌봄서비스 써서 9시30분 등원시킬래요. 아이도 아이지만 엄마도 아침에 힘들거에요 ㅜ.ㅜ"
https://cafe.naver.com/imsanbu?iframe_url=%2FArticleRead.nhn%3Fclubid%3D10094499%26articleid%3D74879450%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo3NDg3OTQ1MCwiY2FmZVVybCI6Imltc2FuYnUiLCJpc3N1ZWRBdCI6MTc0NDM1ODM0MzM4M30.vF1bHeSaBmQC1PL_5VVJ6bQ2X8U9cNiF_1qTghdTCyg%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,조언부탁드려요 어린이집 vs 아이돌봄서비스 찾아봐도 경험이 없어 모르겠네요 ㅠㅠ 도와주세요,출산 한달차.. 아기 100일쯤되는 6월부터는 주 2-3회 (5-6시간) 출근을 해야할것같아요.​회사근처 어린이집에 맡기는게 좋을지 아이돌봄 서비스 이용해서 집에 시터분이 오시는게 좋을지​어린이집이랑 아이돌봄 이용해보신 육아고수분들의 찐 조언을 듣고 싶어요!​검색하고 찾아봐도 어떤게 현안인지 모르겠어요 ㅠㅠ 도와주세요​그리고 어린이집. 아이돌봄 신청이나 이용 할때 팁같은거 있으면 알려주세요,너무 어려서 아이돌봄요 ㅠㅠㅠㅠㅠㅠ 어린이집 다니고 꼬박 한달을 감기 달고있어요 ㅠㅠㅠ 아기 아프면 병원 입원할수도 있을텐데 회사다니면 입원 시키고 간병하기도 힘들꺼 같아서.. ㅠㅐ
https://cafe.naver.com/imsanbu?iframe_url=%2FArticleRead.nhn%3Fclubid%3D10094499%26articleid%3D74963450%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo3NDk2MzQ1MCwiY2FmZVVybCI6Imltc2FuYnUiLCJpc3N1ZWRBdCI6MTc0NDM1ODM0MzM4Nn0.dp3gLWphUGQ2JrLDk3SeA9Wm1oab22xfoKznKaIfFk8%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,아이돌봄서비스 돌보미 갑질 쩌네요ㅠ,어제 아이돌봄서비스 돌보미 별로라 교체할지 어쩔지 고민한단 글 올렸는데오늘 아침 9시 되자마자 센터에 전화해서 상황 말했거든요연세가 있으셔서 애랑 놀아주기도 쉽지 않으신거같고 애를 재우려고만 하셔서 좀 그렇다고요오늘은 당장 10시부터 서비스 시작이니까 오늘까진 나오시는걸로 하고 담주부터는 안나오시면 좋겠다 얘기했어요​센터에서 돌보미랑 통화해보고 전화준다해서 기다렸는데 전화와서 한다는말이돌보미가 그냥 오늘부터 일 안나온다 그랬다네요뭐 원래 이렇게 한마디 하면바로 삔또 상해서 그만두고 이런 분위기 인가요?당장 오늘 바로 안나온다 해버리니 제입장에선 어이가 없네요 돈도 다 결제했는데..​,어머... 너무 하네요끝까지는 해 주어야지요 ㅠㅠ
https://cafe.naver.com/imsanbu?iframe_url=%2FArticleRead.nhn%3Fclubid%3D10094499%26articleid%3D74745312%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo3NDc0NTMxMiwiY2FmZVVybCI6Imltc2FuYnUiLCJpc3N1ZWRBdCI6MTc0NDM1ODM0MzM4N30.rwgYjz3okGIav8hKCWknu0W7xCCfrWWwRodQKSjQmww%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,강서구 아이돌봄 서비스 대기 기간,안녕하세요~강서구에서 아이돌봄 서비스 신청하면매칭되기까지 보통 얼마나 걸릴까요?대기가 많이 긴가요?ㅠㅠ,저도 대기중인데 궁금하네요ㅠㅠ
https://cafe.naver.com/anbabmo?iframe_url=%2FArticleRead.nhn%3Fclubid%3D28889819%26articleid%3D328585%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjozMjg1ODUsImNhZmVVcmwiOiJhbmJhYm1vIiwiaXNzdWVkQXQiOjE3NDQzNTgzNDMzODl9.tR7PTFNzRwg4k9nEcIxaLdJT7KSshVDrrZorRcG_XEM%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,아이돌봄서비스,아이돌봄서비스 신청하면 선생님들 오시기전에 젖병씻어둬야하는건가요?아니면 젖병도 씻어주시나요?,젖병세척은 그분들 돌봄 범위 포함이에요
https://cafe.naver.com/imsanbu?iframe_url=%2FArticleRead.nhn%3Fclubid%3D10094499%26articleid%3D74900828%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo3NDkwMDgyOCwiY2FmZVVybCI6Imltc2FuYnUiLCJpc3N1ZWRBdCI6MTc0NDM1ODM0MzM5MX0.dI8mHEov9aN9hwZkddIUIlbS_lbkkNpGz99KMImxfI4%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,정부 아이돌봄서비스요~ 애들 아침밥이요!!,"출근시간이 빨라서정부 아이돌봄서비스 신청했다가드디어 연락이와서 담주부터 이용하기로 했어요!그런데 애들(초등생,유치원생) 밥을 미리 준비해놓으면주신다고는 하시던데...불사용은 안하신다고 되어있더라구요.혹시 이용하시는분들 어떤걸로 준비해놓으셨나요?매일 준비해놔야되는게 조금 숙제 같네요ㅜㅜ","과일,빵.시리얼,볶음밥(렌지에데워서),짜장카페(렌지)볶음밥종류를 여러가지해서 돌아가면서 먹여도좋지않을까요?렌지는 돌려주실꺼애요"
https://cafe.naver.com/imsanbu?iframe_url=%2FArticleRead.nhn%3Fclubid%3D10094499%26articleid%3D74926652%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo3NDkyNjY1MiwiY2FmZVVybCI6Imltc2FuYnUiLCJpc3N1ZWRBdCI6MTc0NDM1ODM0MzM5M30.OxPh_t1HanPNoSBJz_qUzCFMHeI4WkoFHnGilM2OVPE%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,아이돌봄서비스 유형 어떻게 알아보나요? ㅠ,뭣모르고 아이돌봄서비스 어플 먼저 깔고 가입했고 정회원이라고 떠요​그러고 복지로에 신청해야된다는 글 봐서 이후에 복지로 신청했어요따로 서류 첨부하란게 없어가지고 그냥 신청 했는데서비스유형 가형인지 나형인지 그거 어떻게 알아보나요,동사무소에서 신청하면 알려줘요
https://cafe.naver.com/cjcjmommy?iframe_url=%2FArticleRead.nhn%3Fclubid%3D27069107%26articleid%3D1763216%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjoxNzYzMjE2LCJjYWZlVXJsIjoiY2pjam1vbW15IiwiaXNzdWVkQXQiOjE3NDQzNTgzNDMzOTV9.jo3LwAdahIu-N0IQvwX61Uv7FKbfXzEdVhhVqDEF1tc%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,정부지원 아이돌봄서비스요~,"주민센터에서 아이돌봄서비스 신청접수완료라고 문자왔길래 아이돌봄 홈페이지 들어가보니 이런 팝업이 뜨더라고요?당장 다음주부터 주 2회, 1회 5시간 30분씩, 한 달 정도 이용할 생각인데 뭘 눌러야 하는건지 모르겠네요..이용대기 취소를 누르고 이용신청을 하면 되나요?아니면 대기가 많으니 너도 대기하려면 대기신청을 눌러라 하는 걸까요..? 안내센터 전화해봐도 상담고객이많다고 계속 끊어지네요.. 아시는 분 답변 부탁드립니다ㅜㅜ​",대기 신청하면 바로 연결 되더라고요~  시간 맞는분 없으면 계속 밀리기는 해요ㅠ그럴경우 일시연계해서 하루하루 다른분 왔어요낼 다시 전화해보세요~ 급하다고~
https://cafe.naver.com/susukekinunsens?iframe_url=%2FArticleRead.nhn%3Fclubid%3D22760043%26articleid%3D8609%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo4NjA5LCJjYWZlVXJsIjoic3VzdWtla2ludW5zZW5zIiwiaXNzdWVkQXQiOjE3NDQzNTgzNDMzOTh9.uZpxVNbwZKtcpBOKLpc6Zf_lF1KRSYHuYzbkFcq73bs%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,2025년 <소상공인 아이돌봄서비스> 확대…기준완화·가사지원 '최대 360만원',"✔️ 소상공인 아이돌봄 서비스 확대: 최대 360만원 지원, 기준 완화 및 가사 지원 추가2025년 3월 28일 서울시에서 발표한 '소상공인 민간 아이돌봄서비스 지원사업'이 자격 요건을 대폭 완화하여 지원을 확대합니다. 이 사업은 자녀를 키우는 소상공인이 민간기관에서 아이돌봄 서비스를 이용할 경우, 시간당 돌봄비의 2/3를 서울시가 지원하는 정책입니다.​✔️ 주요 변경 사항영업 기간 기준 폐지:기존의 '영업기간 1년 이상' 기준이 폐지되어, 서울시에서 영업하는 모든 소상공인이 신청 가능합니다.​가사 돌봄 지원 추가:기존 아이돌봄 서비스 외에 아이돌봄과 관련된 가사 돌봄까지 지원하여 소상공인 양육자의 부담을 완화하고 서비스 선택의 폭을 넓힙니다.​이용 조건 완화:'월 의무 이용시간(20시간)' 및 '월 이용시간 상한(60시간)' 기준이 폐지되어, 6개월간 최대 360만 원(아동 2명인 경우 540만 원) 한도 내에서 양육자의 필요에 따라 유연하게 이용 가능합니다. 서비스 개시일도 양육자가 자율적으로 선택할 수 있습니다.​✔️ 신청 안내신청 기간:2025년 4월 1일 ~ 4월 8일신청 방법:모바일 KB스타뱅킹 앱(구글플레이, 앱스토어)을 통해서만 신청 가능 (2025년 4월 1일 9시부터 접수 시작)제출 서류:소상공인확인서는 여성가족재단 이메일(사업주:1111@seoulwomen.or.kr, 근로자:3333@seoulwomen.or.kr)로 별도 제출최종 선정 통보:2025년 5월 8일까지 개별 문자 메시지로 통보​✔️ 신청 절차지원자 신청 (2025.4.1.~4.8.)서류 접수 (2025.4.9.~4.17.)서류 심사 (2025.4.18.~5.7.)최종 선정 및 서비스 이용 (2025.5.8.~25.12.)✔️ 문의KB국민은행: 1588-9999 (접수 시스템 문의)서울시여성가족재단: 02-3280-0312 (선정 등 사업 안내)120다산콜센터: 02-120자세한 내용은 우리동네키움포털, 서울시여성가족재단, 모바일 KB스타뱅킹 앱 FAQ 등에서 확인할 수 있습니다.​​​​​​#반포맘카페 #반포맛집 #반포부동산 #반포자이 #고터맛집 #반포병원추천 #반포학원가 #반포인테리어 #반포한강공원 #서초맘카페 #반포핫플 #반포학원후기 #반포아리팍 #신세계백화점강남 #반포재건축 #반포피부과추천 #신세계백화점 강남점",
https://cafe.naver.com/imsanbu?iframe_url=%2FArticleRead.nhn%3Fclubid%3D10094499%26articleid%3D74808960%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo3NDgwODk2MCwiY2FmZVVybCI6Imltc2FuYnUiLCJpc3N1ZWRBdCI6MTc0NDM1ODM0NDg3NH0.-07URt5PX65ms8WzcXM3Q7_aj5CG8t5lR8ezCgY4EzQ%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,아이돌봄서비스 이용하는데 산책도 허락하시나요?,첫째 등원시키고 저 바람쐬는동안8개월 둘째는 3시간 아이돌봄서비스 받고 있어요.​돌봄쌤이 둘째 유모차 태워서 산책 다녀와도 되냐하셔요.저는 주로 밖에 있는데 쌤 혼자 나가셨다가 낙상이나 안전사고 발생할까봐 제가 불안해서 안되겠다고 거절했어요. 제가 같이 있으면 모를까. .​그러면 집 비번도 알려드려야 하는거라 기분이 이상해서요.제가 너무 애를 과잉보호 하는걸까요.​​​,엄마가 싫으면 싫은거죠 뭐 날씨좋을때 바람쐬어주고싶어서 얘기해보셨을것 같긴 해요.
https://cafe.naver.com/momkimchon?iframe_url=%2FArticleRead.nhn%3Fclubid%3D21130379%26articleid%3D719394%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo3MTkzOTQsImNhZmVVcmwiOiJtb21raW1jaG9uIiwiaXNzdWVkQXQiOjE3NDQzNTgzNDQ4NzZ9.rrY30HvhM-XVIlsTHWL-FFbWzcihD4C1AEAFrLfMACE%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,아이돌봄서비스에 대해 문의드려요.,아이돌봄서비스 일시연계로 신청해서 며칠 사용했는데매년 소득책정해야 이용한 금액에 대한 환급이 된다고 하는데저는 그걸 모르고 소득판정을 못받았더니환급이 안된다고 하네요.혹시 저같은 경험있으신분 계실까요?이렇게 소득판정을 깜빡하고 못받았을경우 뒤늦게라도 소득판정후 사용금액에 대해 소급적용할수있게 돌봄서비스 규정범위를 넓히는 방안을 강구하고 싶은데..혹시 의견있으시거나 좋은 방안 아시는 맘님 계시면 댓글 부탁드립니다~,"저도 같은 경험 있어서 속상했던 기억이 나네요..,,"
https://cafe.naver.com/jinjululu?iframe_url=%2FArticleRead.nhn%3Fclubid%3D24207408%26articleid%3D2567646%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjoyNTY3NjQ2LCJjYWZlVXJsIjoiamluanVsdWx1IiwiaXNzdWVkQXQiOjE3NDQzNTgzNDQ4Nzd9.vo7SuDvZdfPslYygMI4OfIDVJXURY5lTQV3kDLFyOnE%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,진주 3자녀 아이돌봄서비스 이용하시는분?,"혹시 아이 셋 낳으시고 아이돌봄서비스이용하시는 분 계실꺼요? 자기부담금이 하루에 얼마나 되는지궁금해서요~.ᐟ 찾아보니 아래같이 나오던데 100%지원받는것인지궁금합니당​아이돌봄지원사업은 양육 공백이 발생한 가정이나 개별 양육을 희망하는 가정에 아이돌보미가 찾아가는 돌봄서비스를 제공하는 것으로, 서비스 종류는 이용자가 선택가능하다. 생후 3개월 이상~35개월 이하 영아는 영아종일제, 생후 3개월 이상~12세 이하 아동은 시간제서비스를 신청할 수 있다.​작년까지는 기준중위소득 150% 이하 가구에 대해 정부지원 비율이 15~85%였으나, 올해부터 기준중위소득 200% 이하 가구에 대해 10~85% 정부 지원을 할 예정이다. 다자녀가구에 대해서는 본인부담금의 10%를 추가지원한다.",건강보험에 따라 달라요주민센터가서 유형부터 알아보세요
https://cafe.naver.com/pusanmommy?iframe_url=%2FArticleRead.nhn%3Fclubid%3D28707025%26articleid%3D1238084%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjoxMjM4MDg0LCJjYWZlVXJsIjoicHVzYW5tb21teSIsImlzc3VlZEF0IjoxNzQ0MzU4MzQ0ODc4fQ.7JUWIMoL7rw1gh9RWPBQYf4MIsrkN-kaVE9zgVzpNJI%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,"시간제로도 일할 수 있는 아이돌봄서비스, 시급 17690원 확정!","안녕하세요 회원님들~!카페 내 교육 담당자입니다.​요즘 맞벌이하는 부부가정말 많아진 만큼아이돌봄서비스를한번쯤 들어본 적 있으실 텐데요!아이돌봄서비스란,부모의 맞벌이 등으로 양육공백이 발생한 가정의만 12세 이하 아동을 돌보는 일​이러한 아이돌봄서비스의수요가 계속해서 증가하고 있어,정부 지원 가구를확대하겠다고 발표했습니다~!​​또한 정부에서발표한 확대 방안에 따라​사회복지사 및 요양보호사자격증보유자도시간제 혹은 종일제로일할 수 있게 되었는데요~!​무엇보다시급도 증가되었습니다!종류시급2024최저시급 대비시간제 기본형10,110원250원 ↑시간제 종합형13,590원3,730원 ↑질병 감염 아동 지원13,150원3,290원 ↑기관 연계 서비스17,690원7,830원 ↑아동 분야에 취업하고 싶으신회원님들은 참고하시면좋을 것 같네요 :)​혹 아직 자격증은 없지만아이돌봄서비스쪽으로취업 희망하시는 회원님들께서는​사회복지사 자격증으로재취업까지 해보세요!!▼학습신청서 작성▼-(작성 후 대기)-♬ ☆학습 신청서 작성 ♧★신청서 작성해주시면 검토 후 친절하고 꼼꼼하게 안내 도와드리겠습니다! :)forms.gle​",사회복지사에 관심이 있었지만시작이 두려워 상담조차 받지 못하셨던 분들은이번기회에 상담부터 차근차근시작해보시기 바랍니다.현재 합격보장반 모집중에 있으니조기 마감될수 있는부분 양해부탁드립니다.상담은 신청서 작성 순서대로순차적으로 진행됩니다 감사합니다 :)한국실습지원센터 -http://www.korhrdsup.kr/
https://cafe.naver.com/2005mam?iframe_url=%2FArticleRead.nhn%3Fclubid%3D11209065%26articleid%3D1715272%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjoxNzE1MjcyLCJjYWZlVXJsIjoiMjAwNW1hbSIsImlzc3VlZEF0IjoxNzQ0MzU4MzQ0ODc5fQ.VJLzbKJx2KvY3nPJyzcWhMMXHYHGOYN0a3Porx-C7Pk%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,아이 돌봄 서비스 배정 궁금해요 ㅠㅠ,1년 3개월 출산휴가+육아휴직 하고 복직했는데 아이 돌봄 서비스 신청도 육아휴직중인 사람은 복직전 한달 전 신청 가능 하다 해서 복직 한달 전 신청해서 지금 까지 계속 기다리고 있는데 이렇게 오래 걸릴꺼였으면 한달 전에만 신청 가능한건 맞벌이 가정에게 너무 한거 아닌가 싶네요 ㅠㅠ다들 일하시는 분들이 이 서비스가 제일 필요할텐데요..맞벌이라고 배정을 빨리 해달란 것도 아니고 신청부터 빨리 안되니.. 뭔가 불합리한 것 같아요ㅠㅠ​궁금한 점이 24년 11월 돌봄 신청을 했는데 이용하시고 계시는 맘님들은 몇 개월 만에 배정 받으셨나요?또 아이와 돌봄 선생님 둘만 있으니 불안도 하고 걱정 되는데 이용하시는 분들은 어떠신가요??지금은 시댁 도움+친정 도움+연차 이렇게 돌리고 있는데 기약없이 계속 기다려야하니 초조해지네요 ㅠㅠ​,저도 맞벌이부부인데 1년정도 대기해서배정받았어요.. 그동안 아이는 어린이집에서 늘마지막 하원했었네용😅
https://cafe.naver.com/imsanbu?iframe_url=%2FArticleRead.nhn%3Fclubid%3D10094499%26articleid%3D74767043%26art%3DaW50ZXJuYWwtY2FmZS13ZWItc2VjdGlvbi1zZWFyY2gtbGlzdA.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiYXJ0aWNsZUlkIjo3NDc2NzA0MywiY2FmZVVybCI6Imltc2FuYnUiLCJpc3N1ZWRBdCI6MTc0NDM1ODM0NDg4MH0.omaq4UAoAMEVa4pdcv-DNP7QkViIkkCOubsGWzPOiPo%26query%3D%25EC%2595%2584%25EC%259D%25B4%25EB%258F%258C%25EB%25B4%2584%25EC%2584%259C%25EB%25B9%2584%25EC%258A%25A4,아이돌봄서비스 잘 아시는분?,너무 어려워서요ㅠ​소득판정신청은 어디서 하는지?판정 후 서비스신청하면 되는지?업체선정 후 산후도우미처럼 얘기하면 적용되는지?긴급돌봄서비스는 별개인지?​질문에 답변해주실분 계실까요?ㅠㅠ자세히 설명해주실분 계실까요?ㅠㅠ,아이돌봄서비스는 주소지 주민센터가셔서 상담 신청하시고 결정이나면 센타 연결 해주세요. 센타에 내가 원하는 근무시간등 얘기하시면 맞는분과 연결해주시는걸로 알고 있어요.
